order_id,item_id,item_name,quantity,selling_price,total_price
O10446,M008,Pindi Chole,3,220,660
O10446,M012,Sweet Lassi,1,130,130
O10446,M015,Gulab Jamun,3,180,540
O10447,M002,All In One Paratha,3,285,855
O10447,M008,Pindi Chole,2,220,440
O10447,M003,Paneer Paratha,1,260,260
O10447,M014,Gajar Ka Halwa,2,210,420
O10447,M006,Paneer Butter Masala,3,385,1155
O10448,M004,Aloo Paratha,3,240,720
O10448,M010,Papdi Chaat,2,200,400
O10448,M005,Gobhi Paratha,1,250,250
O10448,M003,Paneer Paratha,1,260,260
O10448,M006,Paneer Butter Masala,2,385,770
O10449,M002,All In One Paratha,3,285,855
O10449,M012,Sweet Lassi,1,130,130
O10449,M015,Gulab Jamun,1,180,180
O10450,M004,Aloo Paratha,3,240,720
O10451,M014,Gajar Ka Halwa,2,210,420
O10451,M002,All In One Paratha,2,285,570
O10451,M015,Gulab Jamun,1,180,180
O10452,M005,Gobhi Paratha,2,250,500
O10452,M011,Patiala Lassi,1,150,150
O10452,M010,Papdi Chaat,3,200,600
O10452,M008,Pindi Chole,3,220,660
O10453,M001,Amritsari Paratha,1,265,265
O10453,M003,Paneer Paratha,2,260,520
O10454,M013,Salted Chaas,1,70,70
O10454,M005,Gobhi Paratha,3,250,750
O10454,M003,Paneer Paratha,3,260,780
O10455,M004,Aloo Paratha,2,240,480
O10455,M011,Patiala Lassi,3,150,450
O10455,M005,Gobhi Paratha,2,250,500
O10455,M014,Gajar Ka Halwa,1,210,210
O10455,M008,Pindi Chole,2,220,440
O10456,M001,Amritsari Paratha,2,265,530
O10456,M003,Paneer Paratha,3,260,780
O10456,M011,Patiala Lassi,3,150,450
O10457,M007,Masaledar Sukhe Aloo,3,180,540
O10458,M012,Sweet Lassi,1,130,130
O10458,M015,Gulab Jamun,3,180,540
O10459,M003,Paneer Paratha,2,260,520
O10459,M008,Pindi Chole,1,220,220
O10460,M009,Samosa Chaat,3,210,630
O10460,M010,Papdi Chaat,3,200,600
O10460,M006,Paneer Butter Masala,2,385,770
O10461,M014,Gajar Ka Halwa,1,210,210
O10461,M015,Gulab Jamun,1,180,180
O10462,M006,Paneer Butter Masala,1,385,385
O10462,M011,Patiala Lassi,3,150,450
O10462,M014,Gajar Ka Halwa,2,210,420
O10463,M005,Gobhi Paratha,3,250,750
O10463,M007,Masaledar Sukhe Aloo,2,180,360
O10464,M008,Pindi Chole,1,220,220
O10464,M002,All In One Paratha,3,285,855
O10465,M015,Gulab Jamun,1,180,180
O10465,M010,Papdi Chaat,2,200,400
O10465,M007,Masaledar Sukhe Aloo,3,180,540
O10465,M005,Gobhi Paratha,2,250,500
O10465,M002,All In One Paratha,2,285,570
O10466,M009,Samosa Chaat,1,210,210
O10466,M011,Patiala Lassi,1,150,150
O10466,M013,Salted Chaas,1,70,70
O10466,M002,All In One Paratha,1,285,285
O10466,M010,Papdi Chaat,3,200,600
O10467,M010,Papdi Chaat,2,200,400
O10468,M014,Gajar Ka Halwa,3,210,630
O10468,M003,Paneer Paratha,2,260,520
O10468,M007,Masaledar Sukhe Aloo,1,180,180
O10469,M013,Salted Chaas,1,70,70
O10470,M011,Patiala Lassi,3,150,450
O10470,M003,Paneer Paratha,2,260,520
O10470,M004,Aloo Paratha,2,240,480
O10470,M005,Gobhi Paratha,1,250,250
O10471,M009,Samosa Chaat,3,210,630
O10471,M001,Amritsari Paratha,1,265,265
O10472,M004,Aloo Paratha,1,240,240
O10473,M002,All In One Paratha,3,285,855
O10473,M009,Samosa Chaat,1,210,210
O10473,M008,Pindi Chole,1,220,220
O10473,M015,Gulab Jamun,2,180,360
O10474,M013,Salted Chaas,1,70,70
O10474,M002,All In One Paratha,3,285,855
O10475,M008,Pindi Chole,1,220,220
O10475,M010,Papdi Chaat,3,200,600
O10475,M003,Paneer Paratha,1,260,260
O10476,M012,Sweet Lassi,3,130,390
O10476,M003,Paneer Paratha,3,260,780
O10477,M013,Salted Chaas,1,70,70
O10477,M011,Patiala Lassi,3,150,450
O10477,M002,All In One Paratha,2,285,570
O10477,M008,Pindi Chole,2,220,440
O10478,M007,Masaledar Sukhe Aloo,3,180,540
O10479,M002,All In One Paratha,3,285,855
O10479,M005,Gobhi Paratha,3,250,750
O10479,M009,Samosa Chaat,3,210,630
O10479,M011,Patiala Lassi,1,150,150
O10480,M015,Gulab Jamun,1,180,180
O10480,M012,Sweet Lassi,1,130,130
O10480,M004,Aloo Paratha,3,240,720
O10481,M001,Amritsari Paratha,3,265,795
O10482,M011,Patiala Lassi,2,150,300
O10482,M004,Aloo Paratha,2,240,480
O10482,M013,Salted Chaas,3,70,210
O10482,M015,Gulab Jamun,1,180,180
O10483,M015,Gulab Jamun,1,180,180
O10484,M003,Paneer Paratha,3,260,780
O10484,M002,All In One Paratha,3,285,855
O10484,M015,Gulab Jamun,3,180,540
O10484,M009,Samosa Chaat,1,210,210
O10485,M013,Salted Chaas,2,70,140
O10485,M010,Papdi Chaat,3,200,600
O10485,M005,Gobhi Paratha,2,250,500
O10485,M001,Amritsari Paratha,1,265,265
O10486,M006,Paneer Butter Masala,3,385,1155
O10486,M013,Salted Chaas,3,70,210
O10486,M012,Sweet Lassi,3,130,390
O10486,M001,Amritsari Paratha,1,265,265
O10487,M001,Amritsari Paratha,2,265,530
O10487,M004,Aloo Paratha,1,240,240
O10487,M002,All In One Paratha,3,285,855
O10487,M013,Salted Chaas,1,70,70
O10487,M009,Samosa Chaat,3,210,630
O10488,M007,Masaledar Sukhe Aloo,2,180,360
O10489,M007,Masaledar Sukhe Aloo,1,180,180
O10489,M006,Paneer Butter Masala,3,385,1155
O10489,M012,Sweet Lassi,2,130,260
O10489,M011,Patiala Lassi,2,150,300
O10490,M005,Gobhi Paratha,2,250,500
O10490,M006,Paneer Butter Masala,2,385,770
O10491,M009,Samosa Chaat,1,210,210
O10491,M013,Salted Chaas,3,70,210
O10492,M010,Papdi Chaat,1,200,200
O10493,M003,Paneer Paratha,2,260,520
O10493,M010,Papdi Chaat,2,200,400
O10493,M009,Samosa Chaat,2,210,420
O10494,M006,Paneer Butter Masala,2,385,770
O10494,M002,All In One Paratha,1,285,285
O10494,M004,Aloo Paratha,2,240,480
O10494,M008,Pindi Chole,2,220,440
O10494,M010,Papdi Chaat,2,200,400
O10495,M009,Samosa Chaat,2,210,420
O10495,M014,Gajar Ka Halwa,1,210,210
O10495,M002,All In One Paratha,1,285,285
O10496,M004,Aloo Paratha,3,240,720
O10496,M013,Salted Chaas,2,70,140
O10497,M010,Papdi Chaat,3,200,600
O10497,M014,Gajar Ka Halwa,1,210,210
O10497,M015,Gulab Jamun,2,180,360
O10498,M013,Salted Chaas,3,70,210
O10498,M015,Gulab Jamun,3,180,540
O10498,M007,Masaledar Sukhe Aloo,2,180,360
O10499,M011,Patiala Lassi,2,150,300
O10499,M002,All In One Paratha,3,285,855
O10500,M009,Samosa Chaat,2,210,420
O10500,M006,Paneer Butter Masala,2,385,770
O10500,M014,Gajar Ka Halwa,1,210,210
O10500,M013,Salted Chaas,2,70,140
O10501,M008,Pindi Chole,2,220,440
O10501,M009,Samosa Chaat,1,210,210
O10501,M010,Papdi Chaat,3,200,600
O10501,M002,All In One Paratha,1,285,285
O10501,M015,Gulab Jamun,1,180,180
O10502,M007,Masaledar Sukhe Aloo,1,180,180
O10502,M005,Gobhi Paratha,3,250,750
O10502,M001,Amritsari Paratha,2,265,530
O10502,M009,Samosa Chaat,3,210,630
O10502,M003,Paneer Paratha,2,260,520
O10503,M013,Salted Chaas,2,70,140
O10503,M015,Gulab Jamun,2,180,360
O10503,M011,Patiala Lassi,3,150,450
O10503,M001,Amritsari Paratha,3,265,795
O10503,M007,Masaledar Sukhe Aloo,2,180,360
O10504,M002,All In One Paratha,3,285,855
O10504,M009,Samosa Chaat,2,210,420
O10505,M011,Patiala Lassi,3,150,450
O10506,M010,Papdi Chaat,1,200,200
O10506,M009,Samosa Chaat,1,210,210
O10506,M014,Gajar Ka Halwa,2,210,420
O10506,M011,Patiala Lassi,1,150,150
O10507,M007,Masaledar Sukhe Aloo,3,180,540
O10507,M012,Sweet Lassi,2,130,260
O10507,M001,Amritsari Paratha,1,265,265
O10507,M010,Papdi Chaat,2,200,400
O10507,M006,Paneer Butter Masala,3,385,1155
O10508,M006,Paneer Butter Masala,2,385,770
O10509,M002,All In One Paratha,3,285,855
O10509,M005,Gobhi Paratha,3,250,750
O10509,M011,Patiala Lassi,1,150,150
O10509,M008,Pindi Chole,1,220,220
O10509,M010,Papdi Chaat,1,200,200
O10510,M002,All In One Paratha,2,285,570
O10510,M006,Paneer Butter Masala,1,385,385
O10510,M008,Pindi Chole,3,220,660
O10511,M015,Gulab Jamun,3,180,540
O10512,M006,Paneer Butter Masala,3,385,1155
O10513,M005,Gobhi Paratha,3,250,750
O10513,M010,Papdi Chaat,1,200,200
O10513,M001,Amritsari Paratha,3,265,795
O10513,M003,Paneer Paratha,1,260,260
O10513,M009,Samosa Chaat,2,210,420
O10514,M012,Sweet Lassi,1,130,130
O10515,M010,Papdi Chaat,2,200,400
O10516,M011,Patiala Lassi,1,150,150
O10516,M013,Salted Chaas,3,70,210
O10516,M015,Gulab Jamun,2,180,360
O10516,M003,Paneer Paratha,1,260,260
O10516,M010,Papdi Chaat,2,200,400
O10517,M005,Gobhi Paratha,1,250,250
O10517,M013,Salted Chaas,3,70,210
O10517,M001,Amritsari Paratha,3,265,795
O10517,M012,Sweet Lassi,1,130,130
O10517,M015,Gulab Jamun,1,180,180
O10518,M004,Aloo Paratha,1,240,240
O10518,M014,Gajar Ka Halwa,3,210,630
O10518,M003,Paneer Paratha,3,260,780
O10518,M007,Masaledar Sukhe Aloo,1,180,180
O10519,M003,Paneer Paratha,3,260,780
O10519,M009,Samosa Chaat,3,210,630
O10519,M008,Pindi Chole,2,220,440
O10519,M015,Gulab Jamun,2,180,360
O10519,M004,Aloo Paratha,3,240,720
O10520,M007,Masaledar Sukhe Aloo,2,180,360
O10520,M015,Gulab Jamun,3,180,540
O10520,M006,Paneer Butter Masala,3,385,1155
O10521,M012,Sweet Lassi,3,130,390
O10521,M003,Paneer Paratha,3,260,780
O10521,M001,Amritsari Paratha,2,265,530
O10521,M014,Gajar Ka Halwa,1,210,210
O10522,M013,Salted Chaas,1,70,70
O10522,M010,Papdi Chaat,1,200,200
O10522,M006,Paneer Butter Masala,1,385,385
O10522,M009,Samosa Chaat,3,210,630
O10523,M009,Samosa Chaat,1,210,210
O10523,M011,Patiala Lassi,2,150,300
O10523,M010,Papdi Chaat,3,200,600
O10524,M009,Samosa Chaat,2,210,420
O10524,M011,Patiala Lassi,1,150,150
O10524,M012,Sweet Lassi,2,130,260
O10525,M015,Gulab Jamun,1,180,180
O10525,M011,Patiala Lassi,2,150,300
O10525,M002,All In One Paratha,3,285,855
O10526,M010,Papdi Chaat,3,200,600
O10526,M012,Sweet Lassi,1,130,130
O10527,M010,Papdi Chaat,2,200,400
O10528,M015,Gulab Jamun,1,180,180
O10528,M012,Sweet Lassi,1,130,130
O10529,M007,Masaledar Sukhe Aloo,2,180,360
O10529,M009,Samosa Chaat,2,210,420
O10529,M010,Papdi Chaat,2,200,400
O10529,M004,Aloo Paratha,3,240,720
O10529,M013,Salted Chaas,1,70,70
O10530,M014,Gajar Ka Halwa,3,210,630
O10530,M003,Paneer Paratha,3,260,780
O10530,M006,Paneer Butter Masala,1,385,385
O10531,M010,Papdi Chaat,1,200,200
O10531,M006,Paneer Butter Masala,1,385,385
O10531,M003,Paneer Paratha,2,260,520
O10531,M015,Gulab Jamun,3,180,540
O10531,M001,Amritsari Paratha,2,265,530
O10532,M010,Papdi Chaat,3,200,600
O10532,M005,Gobhi Paratha,2,250,500
O10532,M012,Sweet Lassi,2,130,260
O10532,M006,Paneer Butter Masala,3,385,1155
O10533,M005,Gobhi Paratha,2,250,500
O10534,M009,Samosa Chaat,2,210,420
O10535,M007,Masaledar Sukhe Aloo,1,180,180
O10535,M006,Paneer Butter Masala,2,385,770
O10536,M006,Paneer Butter Masala,2,385,770
O10536,M013,Salted Chaas,3,70,210
O10536,M005,Gobhi Paratha,1,250,250
O10536,M004,Aloo Paratha,1,240,240
O10536,M014,Gajar Ka Halwa,1,210,210
O10537,M004,Aloo Paratha,2,240,480
O10538,M003,Paneer Paratha,1,260,260
O10538,M001,Amritsari Paratha,1,265,265
O10538,M015,Gulab Jamun,3,180,540
O10538,M005,Gobhi Paratha,1,250,250
O10538,M007,Masaledar Sukhe Aloo,1,180,180
O10539,M001,Amritsari Paratha,3,265,795
O10539,M003,Paneer Paratha,1,260,260
O10539,M009,Samosa Chaat,2,210,420
O10539,M011,Patiala Lassi,1,150,150
O10539,M008,Pindi Chole,3,220,660
O10540,M005,Gobhi Paratha,2,250,500
O10540,M002,All In One Paratha,1,285,285
O10540,M014,Gajar Ka Halwa,2,210,420
O10540,M008,Pindi Chole,3,220,660
O10540,M004,Aloo Paratha,2,240,480
O10541,M009,Samosa Chaat,3,210,630
O10541,M008,Pindi Chole,2,220,440
O10541,M006,Paneer Butter Masala,3,385,1155
O10542,M014,Gajar Ka Halwa,2,210,420
O10542,M009,Samosa Chaat,2,210,420
O10543,M004,Aloo Paratha,1,240,240
O10543,M015,Gulab Jamun,2,180,360
O10543,M002,All In One Paratha,2,285,570
O10544,M009,Samosa Chaat,1,210,210
O10544,M010,Papdi Chaat,2,200,400
O10544,M007,Masaledar Sukhe Aloo,1,180,180
O10544,M002,All In One Paratha,3,285,855
O10545,M014,Gajar Ka Halwa,2,210,420
O10545,M001,Amritsari Paratha,3,265,795
O10545,M012,Sweet Lassi,1,130,130
O10545,M008,Pindi Chole,1,220,220
O10546,M009,Samosa Chaat,3,210,630
O10546,M010,Papdi Chaat,1,200,200
O10546,M012,Sweet Lassi,3,130,390
O10546,M014,Gajar Ka Halwa,1,210,210
O10546,M015,Gulab Jamun,2,180,360
O10547,M001,Amritsari Paratha,1,265,265
O10547,M005,Gobhi Paratha,3,250,750
O10547,M013,Salted Chaas,1,70,70
O10548,M006,Paneer Butter Masala,3,385,1155
O10549,M014,Gajar Ka Halwa,3,210,630
O10549,M010,Papdi Chaat,2,200,400
O10549,M015,Gulab Jamun,1,180,180
O10549,M009,Samosa Chaat,2,210,420
O10549,M011,Patiala Lassi,2,150,300
O10550,M015,Gulab Jamun,1,180,180
O10550,M009,Samosa Chaat,2,210,420
O10551,M004,Aloo Paratha,3,240,720
O10551,M015,Gulab Jamun,3,180,540
O10551,M013,Salted Chaas,3,70,210
O10551,M007,Masaledar Sukhe Aloo,3,180,540
O10551,M009,Samosa Chaat,1,210,210
O10552,M002,All In One Paratha,3,285,855
O10553,M012,Sweet Lassi,3,130,390
O10554,M012,Sweet Lassi,1,130,130
O10554,M001,Amritsari Paratha,2,265,530
O10554,M007,Masaledar Sukhe Aloo,2,180,360
O10554,M005,Gobhi Paratha,3,250,750
O10555,M011,Patiala Lassi,3,150,450
O10556,M006,Paneer Butter Masala,3,385,1155
O10556,M012,Sweet Lassi,2,130,260
O10557,M015,Gulab Jamun,1,180,180
O10557,M004,Aloo Paratha,3,240,720
O10557,M013,Salted Chaas,2,70,140
O10557,M002,All In One Paratha,3,285,855
O10558,M012,Sweet Lassi,3,130,390
O10558,M002,All In One Paratha,1,285,285
O10559,M012,Sweet Lassi,2,130,260
O10560,M009,Samosa Chaat,3,210,630
O10561,M005,Gobhi Paratha,2,250,500
O10561,M006,Paneer Butter Masala,1,385,385
O10561,M013,Salted Chaas,3,70,210
O10561,M004,Aloo Paratha,3,240,720
O10562,M009,Samosa Chaat,2,210,420
O10562,M007,Masaledar Sukhe Aloo,3,180,540
O10562,M004,Aloo Paratha,2,240,480
O10562,M015,Gulab Jamun,2,180,360
O10563,M012,Sweet Lassi,2,130,260
O10563,M003,Paneer Paratha,2,260,520
O10563,M013,Salted Chaas,3,70,210
O10563,M011,Patiala Lassi,2,150,300
O10564,M004,Aloo Paratha,2,240,480
O10565,M015,Gulab Jamun,3,180,540
O10565,M009,Samosa Chaat,1,210,210
O10565,M014,Gajar Ka Halwa,3,210,630
O10566,M004,Aloo Paratha,2,240,480
O10566,M015,Gulab Jamun,2,180,360
O10566,M003,Paneer Paratha,2,260,520
O10567,M010,Papdi Chaat,2,200,400
O10567,M008,Pindi Chole,3,220,660
O10567,M011,Patiala Lassi,3,150,450
O10568,M008,Pindi Chole,1,220,220
O10568,M014,Gajar Ka Halwa,2,210,420
O10568,M007,Masaledar Sukhe Aloo,1,180,180
O10568,M010,Papdi Chaat,1,200,200
O10568,M015,Gulab Jamun,1,180,180
O10569,M005,Gobhi Paratha,2,250,500
O10569,M015,Gulab Jamun,3,180,540
O10570,M010,Papdi Chaat,3,200,600
O10570,M001,Amritsari Paratha,2,265,530
O10570,M003,Paneer Paratha,1,260,260
O10570,M012,Sweet Lassi,3,130,390
O10570,M004,Aloo Paratha,1,240,240
O10571,M001,Amritsari Paratha,3,265,795
O10571,M003,Paneer Paratha,1,260,260
O10571,M005,Gobhi Paratha,3,250,750
O10572,M010,Papdi Chaat,2,200,400
O10572,M009,Samosa Chaat,3,210,630
O10572,M008,Pindi Chole,1,220,220
O10572,M014,Gajar Ka Halwa,3,210,630
O10573,M009,Samosa Chaat,1,210,210
O10573,M007,Masaledar Sukhe Aloo,2,180,360
O10573,M008,Pindi Chole,3,220,660
O10573,M011,Patiala Lassi,1,150,150
O10574,M010,Papdi Chaat,1,200,200
O10574,M007,Masaledar Sukhe Aloo,1,180,180
O10574,M009,Samosa Chaat,2,210,420
O10574,M012,Sweet Lassi,3,130,390
O10575,M009,Samosa Chaat,1,210,210
O10575,M015,Gulab Jamun,3,180,540
O10575,M006,Paneer Butter Masala,1,385,385
O10575,M002,All In One Paratha,3,285,855
O10575,M001,Amritsari Paratha,2,265,530
O10576,M006,Paneer Butter Masala,1,385,385
O10576,M011,Patiala Lassi,2,150,300
O10577,M001,Amritsari Paratha,2,265,530
O10577,M006,Paneer Butter Masala,3,385,1155
O10577,M002,All In One Paratha,2,285,570
O10578,M010,Papdi Chaat,3,200,600
O10578,M003,Paneer Paratha,2,260,520
O10578,M002,All In One Paratha,2,285,570
O10578,M015,Gulab Jamun,3,180,540
O10578,M013,Salted Chaas,2,70,140
O10579,M015,Gulab Jamun,2,180,360
O10579,M002,All In One Paratha,2,285,570
O10580,M014,Gajar Ka Halwa,3,210,630
O10580,M001,Amritsari Paratha,2,265,530
O10581,M011,Patiala Lassi,1,150,150
O10581,M013,Salted Chaas,2,70,140
O10581,M010,Papdi Chaat,2,200,400
O10582,M014,Gajar Ka Halwa,1,210,210
O10582,M007,Masaledar Sukhe Aloo,1,180,180
O10582,M005,Gobhi Paratha,2,250,500
O10582,M012,Sweet Lassi,1,130,130
O10583,M004,Aloo Paratha,1,240,240
O10584,M006,Paneer Butter Masala,3,385,1155
O10584,M013,Salted Chaas,3,70,210
O10585,M013,Salted Chaas,1,70,70
O10585,M014,Gajar Ka Halwa,3,210,630
O10585,M008,Pindi Chole,3,220,660
O10586,M009,Samosa Chaat,3,210,630
O10586,M006,Paneer Butter Masala,3,385,1155
O10587,M002,All In One Paratha,2,285,570
O10587,M003,Paneer Paratha,3,260,780
O10587,M015,Gulab Jamun,2,180,360
O10587,M006,Paneer Butter Masala,2,385,770
O10588,M011,Patiala Lassi,2,150,300
O10589,M007,Masaledar Sukhe Aloo,3,180,540
O10589,M009,Samosa Chaat,2,210,420
O10589,M001,Amritsari Paratha,3,265,795
O10589,M005,Gobhi Paratha,2,250,500
O10589,M010,Papdi Chaat,1,200,200
O10590,M013,Salted Chaas,2,70,140
O10590,M005,Gobhi Paratha,3,250,750
O10590,M003,Paneer Paratha,3,260,780
O10590,M012,Sweet Lassi,1,130,130
O10590,M002,All In One Paratha,1,285,285
O10591,M008,Pindi Chole,2,220,440
O10591,M007,Masaledar Sukhe Aloo,2,180,360
O10591,M015,Gulab Jamun,1,180,180
O10591,M010,Papdi Chaat,2,200,400
O10592,M010,Papdi Chaat,1,200,200
O10592,M013,Salted Chaas,3,70,210
O10592,M004,Aloo Paratha,1,240,240
O10593,M002,All In One Paratha,3,285,855
O10593,M011,Patiala Lassi,3,150,450
O10593,M008,Pindi Chole,3,220,660
O10593,M013,Salted Chaas,2,70,140
O10594,M005,Gobhi Paratha,3,250,750
O10594,M006,Paneer Butter Masala,3,385,1155
O10594,M002,All In One Paratha,2,285,570
O10595,M004,Aloo Paratha,1,240,240
O10596,M007,Masaledar Sukhe Aloo,3,180,540
O10596,M012,Sweet Lassi,3,130,390
O10597,M004,Aloo Paratha,1,240,240
O10597,M014,Gajar Ka Halwa,1,210,210
O10597,M015,Gulab Jamun,2,180,360
O10597,M010,Papdi Chaat,3,200,600
O10598,M004,Aloo Paratha,1,240,240
O10598,M014,Gajar Ka Halwa,1,210,210
O10598,M012,Sweet Lassi,1,130,130
O10599,M004,Aloo Paratha,2,240,480
O10600,M008,Pindi Chole,2,220,440
O10600,M005,Gobhi Paratha,3,250,750
O10600,M003,Paneer Paratha,3,260,780
O10600,M013,Salted Chaas,1,70,70
O10600,M015,Gulab Jamun,2,180,360
O10601,M005,Gobhi Paratha,1,250,250
O10601,M012,Sweet Lassi,2,130,260
O10602,M010,Papdi Chaat,2,200,400
O10602,M009,Samosa Chaat,1,210,210
O10603,M001,Amritsari Paratha,2,265,530
O10604,M009,Samosa Chaat,3,210,630
O10604,M001,Amritsari Paratha,3,265,795
O10604,M008,Pindi Chole,1,220,220
O10604,M005,Gobhi Paratha,1,250,250
O10604,M012,Sweet Lassi,3,130,390
O10605,M015,Gulab Jamun,2,180,360
O10605,M008,Pindi Chole,1,220,220
O10606,M012,Sweet Lassi,1,130,130
O10606,M011,Patiala Lassi,3,150,450
O10606,M009,Samosa Chaat,3,210,630
O10606,M007,Masaledar Sukhe Aloo,1,180,180
O10607,M001,Amritsari Paratha,3,265,795
O10607,M011,Patiala Lassi,3,150,450
O10607,M010,Papdi Chaat,2,200,400
O10608,M005,Gobhi Paratha,3,250,750
O10608,M012,Sweet Lassi,1,130,130
O10609,M006,Paneer Butter Masala,3,385,1155
O10609,M003,Paneer Paratha,3,260,780
O10609,M010,Papdi Chaat,3,200,600
O10610,M002,All In One Paratha,2,285,570
O10610,M005,Gobhi Paratha,3,250,750
O10610,M004,Aloo Paratha,1,240,240
O10610,M001,Amritsari Paratha,2,265,530
O10610,M012,Sweet Lassi,1,130,130
O10611,M012,Sweet Lassi,3,130,390
O10611,M009,Samosa Chaat,3,210,630
O10611,M007,Masaledar Sukhe Aloo,3,180,540
O10611,M015,Gulab Jamun,3,180,540
O10611,M011,Patiala Lassi,2,150,300
O10612,M006,Paneer Butter Masala,3,385,1155
O10612,M010,Papdi Chaat,2,200,400
O10612,M015,Gulab Jamun,2,180,360
O10612,M002,All In One Paratha,2,285,570
O10613,M005,Gobhi Paratha,1,250,250
O10614,M013,Salted Chaas,2,70,140
O10614,M006,Paneer Butter Masala,3,385,1155
O10615,M001,Amritsari Paratha,1,265,265
O10615,M013,Salted Chaas,1,70,70
O10615,M007,Masaledar Sukhe Aloo,2,180,360
O10616,M003,Paneer Paratha,3,260,780
O10616,M006,Paneer Butter Masala,3,385,1155
O10617,M014,Gajar Ka Halwa,3,210,630
O10617,M005,Gobhi Paratha,2,250,500
O10617,M009,Samosa Chaat,1,210,210
O10617,M007,Masaledar Sukhe Aloo,1,180,180
O10618,M001,Amritsari Paratha,2,265,530
O10619,M015,Gulab Jamun,2,180,360
O10619,M012,Sweet Lassi,2,130,260
O10619,M009,Samosa Chaat,1,210,210
O10619,M004,Aloo Paratha,3,240,720
O10619,M006,Paneer Butter Masala,2,385,770
O10620,M004,Aloo Paratha,3,240,720
O10620,M011,Patiala Lassi,2,150,300
O10620,M005,Gobhi Paratha,1,250,250
O10620,M002,All In One Paratha,3,285,855
O10620,M003,Paneer Paratha,3,260,780
O10621,M005,Gobhi Paratha,2,250,500
O10621,M006,Paneer Butter Masala,1,385,385
O10622,M008,Pindi Chole,1,220,220
O10623,M001,Amritsari Paratha,1,265,265
O10624,M012,Sweet Lassi,3,130,390
O10624,M015,Gulab Jamun,3,180,540
O10624,M003,Paneer Paratha,2,260,520
O10625,M008,Pindi Chole,3,220,660
O10625,M011,Patiala Lassi,2,150,300
O10625,M004,Aloo Paratha,1,240,240
O10626,M005,Gobhi Paratha,2,250,500
O10626,M002,All In One Paratha,3,285,855
O10627,M012,Sweet Lassi,1,130,130
O10627,M015,Gulab Jamun,2,180,360
O10628,M005,Gobhi Paratha,3,250,750
O10629,M006,Paneer Butter Masala,2,385,770
O10629,M008,Pindi Chole,2,220,440
O10629,M009,Samosa Chaat,3,210,630
O10629,M005,Gobhi Paratha,2,250,500
O10630,M013,Salted Chaas,1,70,70
O10630,M008,Pindi Chole,1,220,220
O10631,M003,Paneer Paratha,3,260,780
O10632,M001,Amritsari Paratha,3,265,795
O10632,M002,All In One Paratha,1,285,285
O10632,M004,Aloo Paratha,2,240,480
O10633,M004,Aloo Paratha,1,240,240
O10633,M008,Pindi Chole,3,220,660
O10633,M015,Gulab Jamun,2,180,360
O10634,M006,Paneer Butter Masala,1,385,385
O10634,M001,Amritsari Paratha,1,265,265
O10634,M004,Aloo Paratha,1,240,240
O10634,M008,Pindi Chole,2,220,440
O10634,M015,Gulab Jamun,2,180,360
O10635,M010,Papdi Chaat,1,200,200
O10635,M015,Gulab Jamun,1,180,180
O10635,M011,Patiala Lassi,3,150,450
O10636,M008,Pindi Chole,1,220,220
O10636,M012,Sweet Lassi,3,130,390
O10636,M006,Paneer Butter Masala,1,385,385
O10636,M001,Amritsari Paratha,1,265,265
O10637,M005,Gobhi Paratha,2,250,500
O10637,M004,Aloo Paratha,2,240,480
O10637,M011,Patiala Lassi,3,150,450
O10638,M002,All In One Paratha,2,285,570
O10638,M013,Salted Chaas,2,70,140
O10638,M006,Paneer Butter Masala,1,385,385
O10638,M004,Aloo Paratha,3,240,720
O10638,M003,Paneer Paratha,3,260,780
O10639,M007,Masaledar Sukhe Aloo,2,180,360
O10639,M011,Patiala Lassi,1,150,150
O10639,M009,Samosa Chaat,2,210,420
O10640,M015,Gulab Jamun,2,180,360
O10640,M004,Aloo Paratha,1,240,240
O10641,M012,Sweet Lassi,2,130,260
O10641,M009,Samosa Chaat,1,210,210
O10641,M006,Paneer Butter Masala,1,385,385
O10642,M014,Gajar Ka Halwa,3,210,630
O10643,M015,Gulab Jamun,2,180,360
O10643,M009,Samosa Chaat,1,210,210
O10644,M007,Masaledar Sukhe Aloo,2,180,360
O10644,M002,All In One Paratha,3,285,855
O10644,M014,Gajar Ka Halwa,3,210,630
O10644,M004,Aloo Paratha,3,240,720
O10645,M009,Samosa Chaat,3,210,630
O10645,M005,Gobhi Paratha,3,250,750
O10645,M006,Paneer Butter Masala,2,385,770
O10645,M008,Pindi Chole,1,220,220
O10645,M012,Sweet Lassi,1,130,130
O10646,M008,Pindi Chole,3,220,660
O10646,M014,Gajar Ka Halwa,3,210,630
O10646,M006,Paneer Butter Masala,3,385,1155
O10646,M011,Patiala Lassi,1,150,150
O10646,M010,Papdi Chaat,1,200,200
O10647,M002,All In One Paratha,1,285,285
O10648,M002,All In One Paratha,1,285,285
O10648,M010,Papdi Chaat,3,200,600
O10648,M006,Paneer Butter Masala,2,385,770
O10648,M001,Amritsari Paratha,3,265,795
O10648,M013,Salted Chaas,3,70,210
O10649,M012,Sweet Lassi,1,130,130
O10649,M014,Gajar Ka Halwa,3,210,630
O10650,M002,All In One Paratha,2,285,570
O10650,M001,Amritsari Paratha,3,265,795
O10651,M011,Patiala Lassi,1,150,150
O10652,M015,Gulab Jamun,1,180,180
O10652,M008,Pindi Chole,3,220,660
O10652,M014,Gajar Ka Halwa,2,210,420
